location,name,freq,weighting,direction,n_stocks,n_stocks_min,date,ret
usa,betabab_1260d,monthly,vw_cap,-1,543,228,1948-01-31,-0.00348972862072517
usa,betabab_1260d,monthly,vw_cap,-1,538,228,1948-02-29,0.0252246605752696
usa,betabab_1260d,monthly,vw_cap,-1,548,232,1948-03-31,-0.0658947785621008
usa,betabab_1260d,monthly,vw_cap,-1,550,241,1948-04-30,-0.00438148402442343
usa,betabab_1260d,monthly,vw_cap,-1,557,246,1948-05-31,-0.0490851356219728
usa,betabab_1260d,monthly,vw_cap,-1,559,243,1948-06-30,0.00803259495805768
usa,betabab_1260d,monthly,vw_cap,-1,559,244,1948-07-31,0.0393790340914873
usa,betabab_1260d,monthly,vw_cap,-1,557,241,1948-08-31,0.00062963837113773
usa,betabab_1260d,monthly,vw_cap,-1,553,242,1948-09-30,0.0400002468944262
usa,betabab_1260d,monthly,vw_cap,-1,550,241,1948-10-31,-0.0227444857073216
usa,betabab_1260d,monthly,vw_cap,-1,552,244,1948-11-30,0.0725187246426682
usa,betabab_1260d,monthly,vw_cap,-1,547,242,1948-12-31,-0.00896452525768747
usa,betabab_1260d,monthly,vw_cap,-1,551,245,1949-01-31,0.028058074414209
usa,betabab_1260d,monthly,vw_cap,-1,564,250,1949-02-28,0.0333316040311444
usa,betabab_1260d,monthly,vw_cap,-1,570,247,1949-03-31,-0.0290667440593706
usa,betabab_1260d,monthly,vw_cap,-1,570,249,1949-04-30,0.0361795434307202
usa,betabab_1260d,monthly,vw_cap,-1,573,246,1949-05-31,0.05599290475645
usa,betabab_1260d,monthly,vw_cap,-1,575,247,1949-06-30,0.0120532134382133
usa,betabab_1260d,monthly,vw_cap,-1,573,245,1949-07-31,-0.0227851690970655
usa,betabab_1260d,monthly,vw_cap,-1,575,244,1949-08-31,0.00734040137973244
usa,betabab_1260d,monthly,vw_cap,-1,579,244,1949-09-30,-0.0265581598849598
usa,betabab_1260d,monthly,vw_cap,-1,577,246,1949-10-31,-0.00404537069280441
usa,betabab_1260d,monthly,vw_cap,-1,579,244,1949-11-30,0.0132101826816112
usa,betabab_1260d,monthly,vw_cap,-1,583,247,1949-12-31,-0.0392094595271889
usa,betabab_1260d,monthly,vw_cap,-1,584,248,1950-01-31,-0.0309539970626091
usa,betabab_1260d,monthly,vw_cap,-1,582,248,1950-02-28,0.00577133303515792
usa,betabab_1260d,monthly,vw_cap,-1,580,248,1950-03-31,0.00103012230807711
usa,betabab_1260d,monthly,vw_cap,-1,588,251,1950-04-30,-0.0727396605601498
usa,betabab_1260d,monthly,vw_cap,-1,592,250,1950-05-31,0.0000233050553886532
usa,betabab_1260d,monthly,vw_cap,-1,592,252,1950-06-30,0.0249513986259993
usa,betabab_1260d,monthly,vw_cap,-1,599,259,1950-07-31,-0.0847509628896748
usa,betabab_1260d,monthly,vw_cap,-1,591,265,1950-08-31,0.00417558010401377
usa,betabab_1260d,monthly,vw_cap,-1,597,267,1950-09-30,-0.0209904479722691
