location,name,freq,weighting,direction,n_stocks,n_stocks_min,date,ret
usa,betabab_1260d,daily,vw_cap,-1,284,127,1929-07-18,-0.00398144145018124
usa,betabab_1260d,daily,vw_cap,-1,284,129,1929-07-19,0.00194031728529923
usa,betabab_1260d,daily,vw_cap,-1,284,127,1929-07-20,0.00272963756410399
usa,betabab_1260d,daily,vw_cap,-1,286,129,1929-07-22,0.00923705294230512
usa,betabab_1260d,daily,vw_cap,-1,286,129,1929-07-23,-0.00641509430318883
usa,betabab_1260d,daily,vw_cap,-1,287,130,1929-07-24,0.005729766121197
usa,betabab_1260d,daily,vw_cap,-1,286,130,1929-07-25,-0.00869784512196751
usa,betabab_1260d,daily,vw_cap,-1,284,129,1929-07-26,-0.0032306326941918
usa,betabab_1260d,daily,vw_cap,-1,286,130,1929-07-27,0.0011238639974194
usa,betabab_1260d,daily,vw_cap,-1,287,130,1929-07-29,0.00473126954303157
usa,betabab_1260d,daily,vw_cap,-1,285,128,1929-07-30,-0.00457918056553926
usa,betabab_1260d,daily,vw_cap,-1,286,129,1929-07-31,-0.00656969837438918
usa,betabab_1260d,daily,vw_cap,-1,289,129,1929-08-01,-0.00368161538411493
usa,betabab_1260d,daily,vw_cap,-1,289,129,1929-08-02,0.00174248160208151
usa,betabab_1260d,daily,vw_cap,-1,288,129,1929-08-03,-0.00696510651092176
usa,betabab_1260d,daily,vw_cap,-1,290,130,1929-08-05,0.00547578050522883
usa,betabab_1260d,daily,vw_cap,-1,288,129,1929-08-06,-0.00284059711184826
usa,betabab_1260d,daily,vw_cap,-1,290,130,1929-08-07,0.00971561689078032
usa,betabab_1260d,daily,vw_cap,-1,290,130,1929-08-08,-0.0014748115456135
usa,betabab_1260d,daily,vw_cap,-1,289,130,1929-08-09,0.0195700623486576
usa,betabab_1260d,daily,vw_cap,-1,290,130,1929-08-10,-0.00742509621737111
usa,betabab_1260d,daily,vw_cap,-1,289,129,1929-08-12,-0.00956168342113399
usa,betabab_1260d,daily,vw_cap,-1,290,130,1929-08-13,-0.0057498122599169
usa,betabab_1260d,daily,vw_cap,-1,287,128,1929-08-14,0.000535287424777115
usa,betabab_1260d,daily,vw_cap,-1,289,129,1929-08-15,-0.0020950581817915
usa,betabab_1260d,daily,vw_cap,-1,289,129,1929-08-16,-0.0117177346018755
usa,betabab_1260d,daily,vw_cap,-1,288,130,1929-08-17,-0.000861583762845206
usa,betabab_1260d,daily,vw_cap,-1,285,127,1929-08-19,0.00162921318573807
usa,betabab_1260d,daily,vw_cap,-1,290,130,1929-08-20,0.000430825594469803
usa,betabab_1260d,daily,vw_cap,-1,290,130,1929-08-21,0.00763312206260325
usa,betabab_1260d,daily,vw_cap,-1,288,130,1929-08-22,0.00110186004686053
usa,betabab_1260d,daily,vw_cap,-1,289,129,1929-08-23,-0.00631340286296437
