Dates,Portfolio1,Portfolio2,Portfolio3,Portfolio4,Portfolio5,Portfolio6,,,RX = Mean,HML = P6 - P1
2/28/2014,0.0216142503452996,0.00569175632823379,0.0122775056982114,0.0186344185257935,0.0206605542833871,0.0326430492042375,,,1.86%,1.10%
3/31/2014,-0.00389700060131576,-0.000606935444588369,-0.00324599043644477,0.000151609274096381,0.00243317256955306,0.0288338083286826,,,0.39%,3.27%
4/30/2014,0.00652374302057635,0.000817727597618612,0.00386055178397532,0.0047416548813991,0.00975063818926963,1.35397223053751E-05,,,0.43%,-0.65%
5/30/2014,-0.00499199108814449,-0.00414639560680571,-0.000802068450709764,-0.00635394391236213,-0.000267925068011404,0.00921039950831878,,,-0.12%,1.42%
6/30/2014,0.00573198455252422,0.000975450912691717,0.00743618620617087,-0.00188281641510074,0.000314291768258729,0.00196903538118426,,,0.24%,-0.38%
7/31/2014,-0.0183572945550181,-0.0116103001146484,-0.0111852929911806,-0.0121345523163131,-0.0170382261561665,-0.00388426782808432,,,-1.24%,1.45%
8/29/2014,-0.009029123858151,-0.00665907149501468,-0.00739875981503879,0.00406774154864206,-0.00524717911582762,0.00472248486415922,,,-0.33%,1.38%
9/30/2014,-0.0357482696998775,-0.0210322484245262,-0.0200093849528632,-0.0241850504629672,-0.0307349387078832,-0.0425497202949146,,,-2.90%,-0.68%
10/31/2014,-0.0137396071060298,-0.00230996681347967,-0.0108652456473673,-0.00431212811882847,-0.0200511573564324,0.0114710535561241,,,-0.66%,2.52%
11/28/2014,-0.0177001054000112,-0.00538701108586073,-0.0089644565976707,-0.00409867940852582,-0.0189653118347716,-0.008602862528825,,,-1.06%,0.91%
12/31/2014,-0.0232091417872554,-0.0265996722207364,-0.0052491784464522,-0.0366155039836001,-0.0107440615000827,-0.0295812970566451,,,-2.20%,-0.64%
1/30/2015,-0.0304250470644135,-0.00914533428071929,-0.0117154693505981,-0.048302345198573,-0.00376607011459221,-0.0240826081345628,,,-2.12%,0.63%
2/27/2015,-0.0129700972637652,-0.00371597660786097,0.011757897423157,0.00641466601029714,0.00330711192798047,0.00395294367619999,,,0.15%,1.69%
3/31/2015,-0.0286769306210848,-0.0190927390381809,-0.0133308807165152,-0.0277936454611534,-0.0131379862010984,-0.0175290403444009,,,-1.99%,1.11%
4/30/2015,0.0287585499947937,0.0275390824656937,0.0203081713188325,0.0331011077588929,0.0270764281093508,0.00760435525764197,,,2.41%,-2.12%
5/29/2015,-0.0178720505806889,-0.0153627627671773,-0.00922855833726913,-0.0243084799917506,-0.0300488983823258,-0.0130349921900482,,,-1.83%,0.48%
6/30/2015,0.0167457399321975,0.00748544378213525,0.00762115437371477,-0.00194916462940553,-0.00147322194484253,-0.0106816062470107,,,0.30%,-2.74%
7/31/2015,-0.0179561182005616,-0.0113141296028895,-0.0120197966742178,-0.0245478761721247,-0.00916981885941123,-0.0192710979582765,,,-1.57%,-0.13%
8/31/2015,0.00930789425074041,0.00122184043414378,-0.0091585772078259,-0.010016425312015,-0.018948886954673,-0.0449357085477024,,,-1.21%,-5.42%
9/30/2015,-0.00295310316983685,-0.00153366941081981,-0.00676974954983059,-0.00627448175285258,-0.00520956225031896,-0.0163909916384305,,,-0.65%,-1.34%
10/30/2015,-0.00914544678706647,0.00134639051195415,0.0100190634947641,-0.00560344830863566,0.0235674316237741,0.0318285303439289,,,0.87%,4.10%
11/30/2015,-0.0380681420861388,-0.018113965173851,-0.0171696018126142,-0.0245747219013825,-0.0028188963914105,-0.00894606817638652,,,-1.83%,2.91%
12/31/2015,0.0285664135165254,0.00724340269164348,-0.00945271824229574,-0.00200610450154942,8.41204107812354E-05,-0.00448669814753315,,,0.33%,-3.31%
1/29/2016,-0.0120362983130691,-0.00849558338940207,-0.00943743519507362,-0.00893181867537127,-0.00994646496685325,-0.0136061771852977,,,-1.04%,-0.16%
2/29/2016,0.00995883739190739,0.0141961228217718,0.0127373936552993,-0.000126499271018682,0.0112636072629134,0.00694632432572977,,,0.92%,-0.30%
3/31/2016,0.0349301938780634,0.0280654990376485,0.0336238656148518,0.053282061402736,0.0266214910852531,0.0543210885537862,,,3.85%,1.94%
4/29/2016,0.0145706218098249,0.00460693888351804,0.0150458907503678,-0.00148584636766075,0.00158388383413693,0.0081369831852722,,,0.71%,-0.64%
5/31/2016,-0.0322038979264915,-0.0123498888730522,-0.0289057627555858,-0.0259407315052259,-0.0261589730936576,-0.0419804527920739,,,-2.79%,-0.98%
6/30/2016,0.0234372510740005,-0.0194244544543558,-0.00102641398216413,0.0187368269387954,0.0182139756198487,0.0261104762411566,,,1.10%,0.27%
7/29/2016,0.00475020107824775,0.00168758691343357,0.00213033949818378,0.00970189592269266,0.00872833088616248,0.00683641581933774,,,0.56%,0.21%
8/31/2016,-0.00944402862856997,-0.00367114641325497,0.000345264907197995,-0.00158079933310368,-0.00188249472066127,-0.00386673764313927,,,-0.33%,0.56%
9/30/2016,0.0120014757421053,0.00207879671163005,0.0122777805196624,0.00254524325568956,0.000924792070340241,0.00862558139724364,,,0.64%,-0.34%
10/31/2016,-0.0272064725614251,-0.0242342977967771,-0.0239988769535276,-0.0137717710581557,-0.0075537324010021,0.00125510288093827,,,-1.59%,2.85%
11/30/2016,-0.0325157402933945,-0.0242503001059085,-0.0212004055209152,-0.0143587346777015,-0.0270807377363569,-0.0466460400506406,,,-2.77%,-1.41%
12/30/2016,-0.00951436718168017,-0.00670734586855359,-0.00364219589471515,-0.011466180271769,-0.00394450241006708,0.0015807874919416,,,-0.56%,1.11%
1/31/2017,0.0272875002852451,0.0205423352287378,0.0178300574274262,0.0201531011307837,0.022719928655153,0.00494265336839621,,,1.89%,-2.23%
2/28/2017,-0.0167133983546074,-5.97355701999203E-05,0.00417937454785181,-0.00533536296712586,-0.000460391009603933,0.019112115911682,,,0.01%,3.58%
3/31/2017,0.00380825929102693,0.00501794636325409,-0.00678688376356978,-0.00061299818238858,-7.92426494269638E-05,0.013094541445217,,,0.24%,0.93%
4/28/2017,0.0118588583826438,0.00385172613911733,-0.00221137869616331,-0.000527334196528229,-0.00598373616393938,0.0109687514311541,,,0.30%,-0.09%
5/31/2017,0.035210485587341,0.0125323132127302,0.0100651998499828,0.0019605409054953,0.0217819500134926,0.0111814217616017,,,1.55%,-2.40%
6/30/2017,0.0145057482040215,-0.00400945664720173,0.0044744007302284,0.000106242785243155,0.016823554555182,0.00730258487029188,,,0.65%,-0.72%
7/31/2017,0.0226313889249275,0.0204732733730434,0.0270519057514476,0.0106170888385062,0.0228374906145078,0.00623305631034651,,,1.83%,-1.64%
8/31/2017,0.00549177808139867,-0.00538083469815137,0.00158980631936154,0.000559964544709524,-0.0136330404217595,0.00812331906982478,,,-0.05%,0.26%
9/29/2017,-0.00618064630559209,-0.00379489710189168,-0.00542470137593976,-0.0104904302900697,-0.00141117465614765,-0.0105136249867244,,,-0.63%,-0.43%
10/31/2017,-0.018326589450007,-0.00812827063178809,-0.00272914240102784,-0.00672030561221135,-0.0203768859991259,-0.0217315665152749,,,-1.30%,-0.34%
11/30/2017,0.0215546204637956,0.0129872602388754,-0.00127230728976882,0.0188996814659173,-0.00218731903356362,0.0190245462858899,,,1.15%,-0.25%
12/29/2017,0.00688700907359968,-0.000202325194330666,0.0131604286933643,0.004560067146091,0.0165055178517505,0.0191006286143821,,,1.00%,1.22%
1/31/2018,0.0345219748453631,0.0399721753279622,0.0255978846008261,0.0216277113799315,0.0187688337034879,0.02298097501675,,,2.72%,-1.15%
2/28/2018,-0.0243846454214969,-0.010741273549867,-0.011080683166898,-0.021778608139616,-0.0168080110028519,-0.010237961531635,,,-1.58%,1.41%
3/30/2018,-0.000729244634191578,0.00829040179187693,0.000129122111329261,0.00373469937523616,-0.00446720439081014,0.00333342987931513,,,0.17%,0.41%
4/30/2018,-0.0223052453116654,-0.0250991683764641,-0.00930022745746453,-0.00930376184707787,-0.0101259643418699,-0.0172502674698483,,,-1.56%,0.51%
5/31/2018,-0.0151964652153886,-0.0380619304806229,-0.0115921917100859,-0.022104214191592,-0.00082747345480072,-0.0277961284278232,,,-1.93%,-1.26%
6/29/2018,-0.00898647395835309,-0.0181908444357214,-0.0208057872624223,-0.00991505477281721,-0.0151003071172364,-0.0165627821295792,,,-1.49%,-0.76%
7/31/2018,-0.00264833546155702,0.00699615870946443,-0.00403151861492246,0.00799211878916778,0.00246806922552109,0.00736583477823211,,,0.30%,1.00%
8/31/2018,-0.00438993801557372,-0.00918866044001387,-0.000905052957308306,-0.00359462834541674,-0.0135438054010803,-0.062116402958442,,,-1.56%,-5.77%
9/28/2018,-0.0113118542132249,0.0085773969394895,0.000150061676707336,0.00236383533281545,-0.000440633398505919,0.0205042327363951,,,0.33%,3.18%
10/31/2018,-0.0289209959250239,-0.0166222926385561,-0.0198303440911546,-0.0214516797893966,-0.00944070434256383,-0.00725302149426537,,,-1.73%,2.17%
11/30/2018,-0.00238392977326682,-0.00643334955192842,0.00486565190529351,0.00859275092730888,0.0112550026415587,0.0437830729063225,,,0.99%,4.62%
12/31/2018,0.0161860613735294,0.00419943376213988,-0.00636525657758669,-0.00632508944910956,-0.0067085497185915,0.00226500904182487,,,0.05%,-1.39%
1/31/2019,-0.00212686282859809,0.0193479158636644,0.00949958365481762,0.0226083627437902,0.0100461051918112,0.0296519819665888,,,1.48%,3.18%
2/28/2019,-0.0122391768405231,-0.00502850496062418,-0.0090599870451705,-0.00945489386540035,-0.00762708248021882,-0.00908335676069159,,,-0.87%,0.32%
3/29/2019,-0.00791435968387771,-0.0176015840334761,-0.0128030926873333,-0.00652767645401919,-0.0021015569474015,-0.00886541545299833,,,-0.93%,-0.10%
4/30/2019,-0.0105234945691318,-0.00595187724597004,-0.0066803785276941,-0.0120844254617329,-0.00246515888293761,0.00147433987154774,,,-0.60%,1.20%
5/31/2019,0.00434860004658114,-0.0214340633897884,-0.0115813289491131,-0.011220470700342,-0.000590964460701782,-0.000903609246740013,,,-0.69%,-0.53%
6/28/2019,0.0185091470958146,0.0185267645008512,0.025754154747631,0.0280095359870034,0.000784612815322022,0.0207730514281246,,,1.87%,0.23%
7/31/2019,-0.0192831405664016,-0.0240018016579702,-0.0232399260922951,-0.0174031864244733,-0.00229972779903426,0.0138606842857553,,,-1.21%,3.31%
8/30/2019,-0.00148369380375293,-0.0182094096916549,-0.0223025628102768,-0.0239532566070299,-0.000925566115932253,-0.0330490305480841,,,-1.67%,-3.16%
9/30/2019,-0.0138447563936161,-0.000985498632702114,0.000781224477203468,-0.00271047091365928,-0.00110867120497332,0.0127459532057638,,,-0.09%,2.66%
10/31/2019,0.011926505490366,0.0317407158468512,0.00895055721630908,0.0209409413065662,0.00907595116079446,0.011700261624532,,,1.57%,-0.02%
11/29/2019,-0.0138668970528033,-0.0142576213876751,-0.00586178496084827,-0.0108994011630232,-0.00326875026009849,0.00104158863461577,,,-0.79%,1.49%
12/31/2019,0.0164694141458115,0.0215568996804827,0.0288030491087278,0.0215984427829758,0.00899697003858604,0.0156917872670111,,,1.89%,-0.08%
1/31/2020,-0.00632660991632134,-0.0249573224666071,-0.0284411490131183,-0.0267623970101883,-0.00137042514089405,-0.00639431936631355,,,-1.57%,-0.01%
2/28/2020,-0.0055509412984433,-0.0147774245632479,-0.0253408805358694,-0.0204554543511752,-0.00870998806317946,-0.0295888882894088,,,-1.74%,-2.40%
3/31/2020,-0.00183552786914792,-0.0374025523842894,-0.02258709800057,-0.0414872127262364,-0.0384686593102069,-0.0701024806293539,,,-3.53%,-6.83%
4/30/2020,0.00556835405871212,0.00815145649474849,0.011081639301205,0.0271168237406913,0.0128514612532491,0.00495593580111375,,,1.16%,-0.06%
5/29/2020,0.00650960255480046,0.00124767314213445,0.00747606070266427,0.00513511406187284,0.0149888360084475,0.0221348998093423,,,0.96%,1.56%
6/30/2020,0.00778710789860701,0.0102109227606237,0.0187840834184913,0.0242178964038637,0.00109885471037513,0.00257975131172204,,,1.08%,-0.52%
7/31/2020,0.0418403647344942,0.0439178263115095,0.0366042467197896,0.0103829013393721,0.0218678700145896,0.00942780810920575,,,2.73%,-3.24%
8/31/2020,0.00738613467145269,0.022863178761703,0.0160692371930862,0.0038968271170538,-0.00480569605812217,0.00714809327536257,,,0.88%,-0.02%
9/30/2020,-0.0137047503172701,-0.0525310760224241,-0.0120123344835938,-0.0125844281457916,-0.0059971693530784,-0.00602583864014101,,,-1.71%,0.77%
10/30/2020,-0.000588206096131666,-0.00854542671584965,-0.00891384731773418,0.0113702126635619,-0.00401748516868408,0.00185882882236957,,,-0.15%,0.24%
11/30/2020,0.0180756368223389,0.036618471196406,0.0378457445010013,0.0108912670105912,0.0394640612699108,0.0365444630148453,,,2.99%,1.85%
12/31/2020,0.0229776056662087,0.0206731811765978,0.0219186419108514,0.00606002968582303,0.00721498567528589,0.0248433326902898,,,1.73%,0.19%
1/29/2021,-0.00863726677498231,-0.00811712595587072,0.000196430345702325,-0.000482506950299388,0.00293059413116342,-0.000490442601404692,,,-0.24%,0.81%
2/26/2021,-0.0053151052967487,0.00330265793496423,0.0018467798075793,-0.0038704160303592,-0.00817319902459276,-0.00890187187293804,,,-0.35%,-0.36%
3/31/2021,-0.0347424065376429,-0.0279239791194291,-0.0158402442169934,-0.00895784458616838,-0.0106635206937476,-0.0103572630529772,,,-1.81%,2.44%
4/30/2021,0.0225569226010651,0.0195092182622431,0.0206180176349051,0.00677860986587195,0.0149517397866458,0.0102036287418974,,,1.58%,-1.24%
5/31/2021,0.0108856124340955,0.0155121406742315,0.0147805942489088,0.00513826691534675,0.0147664015234459,0.0145047728568163,,,1.26%,0.36%
